2013	12	50	4	648
2015	1	3	2	613
2016	9	36	6	599
2015	10	44	6	357
2015	2	7	3	610
2016	12	48	5	690
2013	12	50	2	539
2017	10	40	2	684
2016	6	22	5	698
2015	5	22	5	813
2012	8	34	1	473
2013	5	22	5	736
2018	3	10	2	666
2015	1	4	5	598
2013	6	23	5	791
2016	5	20	4	688
2014	1	4	6	475
2014	3	12	4	627
2016	10	41	4	757
2013	5	19	2	592
2013	4	14	4	566
2016	5	20	2	619
2014	6	26	7	537
2016	1	1	3	624
2014	11	48	4	378
2015	1	2	3	538
2017	6	25	1	806
2016	1	53	7	433
2014	1	4	4	612
2014	5	21	3	575
2014	11	48	2	599
2012	11	44	4	439
2013	4	15	5	649
2014	5	21	5	660
2015	12	49	5	680
2014	9	38	4	650
2016	8	34	1	668
2016	8	31	4	714
2013	4	15	3	580
2013	3	12	7	451
2015	6	26	4	670
2015	7	29	6	561
2014	1	5	3	649
2016	1	1	7	462
2018	2	7	6	596
2014	11	45	3	554
2014	8	32	7	512
2016	12	51	4	700
2016	7	29	7	564
2014	6	25	2	666
2015	7	29	4	686
2015	8	33	5	728
2015	2	7	1	547
2015	2	9	3	628
2015	4	17	1	630
2017	6	25	7	583
2014	10	41	2	620
2012	9	36	2	607
2015	4	17	7	477
2014	4	14	5	622
2015	4	15	5	486
2015	9	37	4	716
2013	11	47	4	628
2015	9	37	2	795
2012	7	31	1	530
2017	6	23	1	651
2013	1	2	7	373
2016	3	11	1	626
2016	4	17	6	578
2013	1	2	3	487
2013	10	40	4	590
2013	6	24	6	596
2013	12	52	2	515
2014	10	41	6	546
2016	3	11	7	466
2014	10	42	3	575
2018	1	1	3	631
2016	1	3	1	481
2014	2	9	4	571
2013	12	52	4	428
2013	1	2	1	521
2013	2	5	5	574
2012	11	47	1	585
2014	2	9	2	513
2015	1	4	1	496
2013	11	46	7	532
2012	8	32	7	505
2014	10	42	1	451
2016	5	18	2	711
2012	11	47	7	415
2015	2	8	6	517
2017	5	18	7	509
2013	7	28	5	599
2016	4	14	3	616
2017	12	51	3	695
2017	9	38	1	664
2015	1	4	3	495
2017	11	46	7	571
2016	4	14	5	677
2014	10	42	7	483
2015	11	44	7	312
2016	2	6	7	309
2015	12	50	4	668
2014	3	10	6	515
2014	11	45	7	419
2015	6	23	3	658
2015	1	1	6	456
2013	1	4	7	429
2015	5	20	7	543
2017	4	15	1	629
2012	7	28	6	536
2014	10	42	5	648
2013	3	13	4	549
2017	4	15	7	477
2013	3	11	6	521
2013	9	37	2	629
2017	4	17	5	854
2016	11	44	2	732
2013	3	13	2	425
2013	6	23	1	707
2013	9	39	4	516
2016	1	4	2	734
2013	11	46	5	617
2016	11	44	4	689
2013	8	35	5	599
2013	5	18	7	515
2016	9	39	5	872
2017	3	9	4	649
2015	9	40	3	634
2014	2	6	3	468
2015	3	12	7	432
2016	8	32	3	618
2016	6	23	4	634
2017	9	37	6	615
2012	9	39	1	562
2013	9	36	5	524
2013	12	49	3	520
2016	6	23	2	694
2018	2	5	4	586
2015	1	5	2	188
2013	8	35	1	521
2013	1	3	4	491
2016	12	49	6	554
2017	6	22	6	633
2013	12	49	1	549
2013	4	14	6	531
2013	8	35	3	482
2018	2	8	5	543
2018	3	13	5	570
2014	5	20	4	659
2017	7	29	6	646
2017	1	52	7	483
2015	4	14	6	507
2014	9	37	1	598
2016	8	35	2	622
2015	9	38	1	579
2017	3	12	5	653
2015	3	11	4	586
2014	12	52	5	446
2014	8	33	6	490
2017	3	12	3	613
2013	5	19	6	523
2016	3	10	6	622
2016	7	28	6	621
2018	2	8	1	430
2018	1	3	1	513
2015	12	49	3	655
2014	2	7	2	636
2015	6	25	5	732
2014	6	26	3	646
2013	6	23	3	599
2012	8	33	2	520
2014	2	7	4	447
2013	11	44	5	710
2015	4	16	6	605
2018	2	8	3	592
2013	3	11	2	547
2015	3	13	6	459
2014	9	39	5	643
2017	5	20	1	726
2015	8	32	6	545
2013	12	52	6	475
2013	4	16	4	553
2015	5	18	5	642
2017	11	44	5	765
2013	5	21	6	514
2016	6	26	3	686
2015	12	50	6	578
2015	11	46	5	677
2014	12	52	1	566
2015	9	38	3	747
2017	11	44	3	604
2014	7	31	3	605
2016	7	27	1	485
2015	9	38	5	760
2016	7	27	3	676
2012	7	30	4	604
2012	10	40	5	693
2013	9	39	6	547
2015	8	34	2	623
2015	12	50	2	618
2015	10	41	7	559
2016	8	33	6	580
2013	4	17	5	675
2017	8	35	3	667
2015	10	41	1	596
2016	1	2	2	637
2016	6	24	5	746
2016	2	8	1	615
2017	8	33	1	594
2017	3	11	6	498
2017	10	43	7	608
2016	9	37	7	535
2012	12	50	1	619
2015	11	45	6	500
2013	7	28	7	471
2018	3	11	1	673
2017	5	19	2	647
2014	7	28	4	584
2016	6	25	2	677
2017	12	50	6	653
2016	8	34	3	635
2017	9	39	4	732
2012	9	37	3	651
2013	4	15	7	472
2017	11	47	2	787
2016	6	25	4	641
2015	3	10	1	650
2014	1	1	7	320
2016	2	7	2	615
2014	3	13	5	530
2017	11	47	4	465
2012	11	46	4	623
2015	5	21	2	607
2016	11	46	2	741
2014	3	13	3	563
2013	4	15	1	582
2013	3	11	4	557
2014	9	38	6	594
2017	2	8	4	581
2017	8	32	2	628
2014	11	46	2	493
2016	10	40	1	490
2012	11	46	6	542
2016	5	21	7	561
2015	10	41	3	668
2012	10	42	3	615
2012	12	49	4	620
2013	10	44	4	615
2014	9	39	3	566
2014	7	30	2	587
2013	9	40	1	605
2016	8	34	5	755
2017	2	5	5	604
2014	11	47	7	425
2013	10	44	2	600
2015	1	3	6	495
2014	8	35	4	618
2017	2	5	3	569
2017	1	2	5	601
2015	2	5	7	361
2016	12	50	5	790
2016	7	30	4	708
2014	8	35	2	608
2014	11	45	5	641
2014	1	5	5	560
2018	2	6	3	644
2016	7	30	2	686
2013	5	22	1	420
2017	7	27	6	582
2014	1	3	1	568
2018	3	12	4	751
2018	2	6	5	578
2018	3	11	7	521
2015	7	27	6	389
2013	7	27	4	438
2015	11	48	7	453
2018	3	12	2	592
2018	1	4	2	524
2017	5	22	3	668
2012	10	41	2	570
2015	11	48	1	703
2015	7	28	7	521
2014	5	19	7	584
2014	9	36	2	700
2013	7	27	2	601
2016	4	16	7	434
2013	10	41	5	621
2014	9	36	4	727
2014	2	6	7	450
2014	7	27	3	658
2016	5	19	3	693
2013	12	1	1	476
2016	4	15	4	670
2017	2	6	2	625
2015	9	36	7	504
2012	10	42	7	426
2015	6	26	2	702
2017	2	6	4	500
2013	6	25	3	622
2013	5	18	3	576
2015	10	43	5	742
2016	9	37	1	648
2018	1	2	4	683
2014	4	15	6	578
2012	8	33	4	613
2014	2	8	1	491
2015	10	43	3	720
2016	7	29	3	693
2017	12	52	4	606
2017	12	50	2	684
2018	3	9	5	874
2014	2	8	7	414
2016	12	51	6	554
2017	10	41	5	652
2014	9	39	7	512
2016	4	13	6	588
2016	9	37	3	779
2015	11	47	4	797
2014	10	40	3	559
2018	4	14	7	454
2014	7	29	3	551
2013	11	48	5	436
2015	11	47	2	684
2015	11	45	2	655
2015	9	39	4	619
2014	2	6	1	960
2012	7	29	7	498
2013	11	48	3	742
2014	1	3	5	589
2013	10	42	2	615
2017	11	45	6	619
2014	7	29	5	624
2017	7	30	7	604
2013	10	42	4	574
2013	6	26	2	648
2016	11	45	5	663
2017	1	3	4	605
2012	10	44	3	549
2015	12	53	1	490
2016	10	42	3	676
2014	7	29	7	451
2017	10	42	6	578
2017	1	3	2	652
2014	10	41	4	499
2012	11	45	1	479
2013	11	45	4	646
2013	2	7	3	568
2015	10	40	4	683
2013	1	5	2	542
2012	8	34	3	504
2017	12	49	5	681
2017	9	36	7	526
2012	12	51	6	542
2013	7	28	1	617
2013	12	51	1	640
2016	8	31	6	578
2016	9	36	2	626
2016	5	17	7	482
2018	3	10	4	630
2013	12	50	6	690
2014	6	25	6	557
2013	1	2	5	660
2015	2	7	5	757
2014	6	24	3	576
2016	12	48	7	482
2013	12	51	3	701
2017	11	48	1	633
2016	6	22	7	462
2013	8	32	6	495
2015	5	22	3	697
2014	6	24	1	528
2015	1	4	7	406
2014	4	15	2	606
2014	4	14	7	484
2016	5	20	6	560
2017	4	14	6	623
2015	10	44	4	767
2014	3	12	6	493
2013	12	51	5	674
2016	10	41	2	739
2015	6	23	7	559
2015	8	33	3	643
2013	5	20	7	544
2014	11	48	6	394
2013	7	30	7	485
2014	12	51	4	621
2014	5	21	1	572
2013	12	51	7	505
2012	12	50	3	549
2017	3	11	4	834
2013	6	22	6	631
2014	11	47	5	677
2016	8	34	7	557
2015	1	3	4	548
2017	4	14	2	596
2018	1	4	6	502
2015	3	10	5	939
2015	6	26	6	595
2013	1	1	2	381
2014	1	5	1	511
2018	2	7	4	639
2017	10	39	7	563
2013	1	1	4	549
2014	4	16	7	393
2016	7	29	5	765
2014	8	34	3	551
2015	8	33	7	552
2015	2	9	1	574
2015	4	17	3	568
2017	1	5	2	567
2014	8	31	6	540
2013	4	17	3	598
2015	4	15	3	457
2015	7	30	1	727
2015	9	37	6	554
2014	4	14	3	519
2016	4	17	2	478
2016	10	43	6	614
2017	1	1	6	895
2017	7	28	5	702
2016	3	11	3	603
2013	4	17	1	565
2018	1	1	7	465
2013	10	40	6	497
2013	10	41	3	529
2012	10	43	2	522
2018	1	1	1	442
2017	4	16	2	513
2016	1	3	7	517
2017	2	8	6	567
2017	10	40	4	650
2012	8	33	6	540
2013	2	5	7	445
2014	5	18	4	650
2012	11	47	3	689
2015	10	42	6	565
2015	4	18	2	613
2017	12	51	7	468
2015	3	13	2	601
2017	9	38	5	609
2017	1	1	2	655
2017	5	18	1	637
2016	4	14	1	675
2014	5	18	6	590
2014	1	2	4	561
2017	9	38	3	578
2017	6	23	3	668
2013	8	32	4	549
2017	11	46	5	807
2014	12	51	2	645
2017	1	4	3	570
2014	1	2	2	491
2017	4	16	6	547
2016	2	6	1	502
2014	3	10	4	558
2017	2	8	2	478
2012	7	28	2	524
2017	6	24	2	822
2013	1	4	5	674
2015	5	20	1	645
2017	4	15	3	537
2017	7	28	3	674
2013	9	37	6	519
2012	7	28	4	577
2013	2	6	4	526
2017	4	16	4	624
2013	4	14	2	437
2016	5	21	1	647
2017	4	17	3	622
2014	5	22	6	587
2017	2	9	1	539
2017	6	23	7	700
2017	8	33	7	531
2013	5	21	4	735
2013	11	45	6	571
2017	8	33	5	606
2014	6	22	7	604
2017	1	1	4	550
2015	3	12	3	547
2013	7	28	3	614
2016	9	39	3	637
2017	3	9	6	536
2017	7	28	7	514
2017	9	37	2	671
2015	3	12	5	570
2017	6	24	4	761
2016	6	23	6	398
2015	3	13	4	525
2017	9	37	4	717
2012	9	39	7	449
2015	1	5	6	526
2014	3	9	7	344
2017	7	26	7	533
2016	11	47	5	455
2016	2	5	6	553
2014	10	43	2	607
2016	12	49	2	711
2013	1	3	6	484
2014	4	16	3	570
2016	3	13	3	643
2013	2	7	1	475
2013	10	41	7	502
2015	10	44	2	631
2016	1	3	3	623
2016	11	47	7	466
2018	3	13	1	695
2012	12	49	2	621
2013	7	30	5	617
2014	5	20	2	560
2012	12	51	4	606
2015	12	51	1	637
2013	3	10	7	415
2014	7	30	6	534
2016	11	47	1	684
2012	8	31	6	567
2012	9	38	6	547
2017	3	12	7	454
2015	3	11	6	507
2015	12	51	7	500
2012	10	43	4	511
2014	8	33	4	625
2015	1	2	1	498
2018	1	3	5	595
2017	3	10	3	604
2014	4	18	1	597
2015	6	25	1	506
2012	7	27	3	432
2014	10	43	4	639
2018	1	3	3	602
2016	1	1	5	602
2014	4	16	5	496
2016	1	3	5	701
2014	6	26	1	644
2013	11	46	3	592
2017	3	10	1	610
2015	2	8	2	620
2013	11	44	7	415
2012	9	38	2	556
2015	8	32	2	666
2015	2	8	4	515
2017	5	20	7	612
2017	10	40	6	565
2015	11	46	1	615
2013	4	16	2	564
2017	11	44	7	514
2012	12	50	7	500
2017	7	29	4	769
2015	11	46	7	500
2014	12	52	7	349
2016	12	52	3	546
2017	7	29	2	700
2015	10	42	4	683
2015	5	18	7	555
2017	3	10	5	609
2016	1	2	6	563
2012	12	52	5	557
2012	7	30	6	513
2012	11	48	2	583
2012	10	40	3	502
2013	9	37	4	695
2015	4	18	4	640
2014	1	1	3	399
2015	8	31	7	549
2013	9	39	2	615
2012	12	48	7	454
2014	8	32	3	562
2015	10	41	5	764
2016	7	26	6	565
2017	1	2	1	667
2017	12	51	5	716
2017	10	43	3	642
2017	1	2	7	487
2012	8	32	1	593
2016	2	8	7	509
2018	3	11	5	747
2014	7	28	2	594
2015	3	14	1	556
2017	10	43	5	754
2015	6	27	1	662
2016	4	15	2	634
2013	8	31	5	626
2015	11	45	4	690
2017	5	19	4	680
2013	1	5	4	592
2013	2	9	3	550
2017	8	31	5	749
2017	9	39	6	543
2012	9	37	5	609
2016	11	47	3	807
2017	8	31	3	612
2015	8	34	6	581
2016	2	7	4	592
2014	3	13	7	437
2012	11	48	4	515
2016	6	24	7	557
2015	5	21	4	615
2015	8	34	4	600
2017	8	32	6	522
2016	5	21	3	727
2016	5	18	4	624
2016	10	40	7	479
2015	7	31	2	643
2016	7	28	4	739
2012	12	49	6	580
2016	8	33	4	635
2013	8	33	7	442
2013	1	1	6	389
2012	7	27	1	564
2016	8	33	2	641
2016	4	14	7	493
2016	9	38	6	612
2012	7	27	5	638
2017	2	5	7	425
2012	7	27	7	464
2015	6	23	5	691
2014	8	35	6	510
2014	1	2	6	465
2018	1	5	3	592
2016	12	50	3	689
2016	7	30	6	599
2016	6	24	1	529
2017	7	27	2	422
2016	12	52	1	393
2014	12	50	5	687
2018	2	6	1	699
2018	4	15	2	621
2013	10	41	1	618
2017	7	27	4	609
2016	5	22	2	758
2016	3	12	6	522
2018	3	12	6	547
2014	2	5	6	507
2013	11	47	6	535
2013	1	4	3	545
2016	11	48	2	752
2017	1	4	5	579
2014	12	50	7	439
2014	10	44	5	668
2015	6	23	1	691
2013	7	30	3	571
2013	8	33	1	519
2013	3	10	5	851
2014	7	30	4	539
2014	5	19	1	618
2012	12	52	7	411
2013	1	4	1	355
2014	7	27	7	451
2014	12	50	1	579
2016	4	16	1	680
2017	9	36	3	602
2015	9	36	3	653
2018	4	15	6	546
2012	9	35	7	421
2017	1	4	7	424
2017	3	13	2	589
2012	10	42	1	607
2013	9	38	3	571
2014	12	50	3	649
2013	6	24	2	635
2013	10	43	7	512
2013	6	25	5	690
2016	7	27	7	501
2015	11	48	5	480
2015	1	2	7	341
2018	1	2	6	595
2014	2	8	3	552
2014	8	34	7	437
2017	5	21	6	475
2015	8	35	3	606
2018	3	9	7	455
2017	10	41	7	494
2015	11	48	3	717
2016	9	35	7	465
2015	11	47	6	597
2018	4	14	1	549
2015	5	19	6	560
2015	9	39	2	571
2017	11	45	2	702
2017	1	4	1	664
2015	12	52	2	699
2013	8	34	6	527
2018	2	9	2	621
2013	6	26	6	591
2017	7	30	5	680
2016	3	9	7	500
2013	2	8	4	498
2017	8	34	4	623
2015	6	24	2	652
2015	6	25	7	620
2016	11	45	3	541
2013	3	12	3	540
2013	9	38	1	570
2013	5	22	3	574
2013	5	20	5	741
2017	8	34	2	671
2016	10	42	5	851
2016	5	18	6	569
2016	10	40	3	695
2012	8	34	7	471
2016	10	43	4	831
2012	11	45	7	526
2016	5	19	7	509
2013	3	13	6	513
2016	8	31	2	600
2018	2	8	7	445
2017	12	49	3	646
2017	9	36	5	734
2015	7	28	3	620
2012	9	36	4	572
2017	6	25	3	741
2016	9	36	4	716
2014	6	25	4	675
2017	11	46	1	696
2013	2	6	6	403
2014	12	51	6	505
2016	6	22	3	762
2014	5	19	3	603
2015	5	22	7	555
2015	2	7	7	454
2014	9	38	2	613
2017	11	48	3	696
2014	12	1	2	469
2015	5	22	1	420
2013	5	20	3	532
2017	4	13	7	512
2014	3	12	2	551
2016	10	41	6	641
2012	11	44	6	307
2013	8	32	2	542
2016	10	43	2	566
2016	1	53	5	394
2013	11	45	2	510
2015	5	19	4	684
2014	5	21	7	472
2015	3	10	7	464
2015	6	25	3	706
2017	6	26	2	751
2017	3	11	2	374
2017	6	26	4	764
2016	1	4	4	681
2018	4	15	4	553
2018	1	4	4	597
2014	11	45	1	625
2013	2	8	2	477
2013	7	27	6	517
2013	7	29	4	636
2018	2	7	2	605
2016	7	29	1	722
2016	1	4	6	597
2014	7	31	1	595
2015	6	24	6	395
2015	2	9	5	703
2013	8	31	7	454
2014	11	44	6	656
2015	8	33	1	611
2017	9	35	6	556
2012	10	44	1	298
2016	10	44	1	655
2015	4	17	5	675
2013	7	30	1	591
2015	6	24	4	666
2015	4	15	7	443
2017	2	6	6	505
2012	12	50	5	648
2015	4	15	1	510
2013	4	17	7	440
2017	9	36	1	523
2017	7	28	1	666
2014	11	47	3	633
2016	4	17	4	488
2013	10	40	2	616
2013	6	24	4	534
2013	7	31	2	584
2017	6	23	5	766
2016	3	11	5	631
2013	3	10	3	475
2018	1	1	5	690
2013	9	38	5	631
2015	12	51	3	673
2013	10	43	5	647
2014	11	46	6	529
2013	9	38	7	585
2013	6	23	7	533
2014	4	16	1	513
2014	2	6	5	675
2015	12	51	5	767
2015	1	2	5	751
2015	10	42	2	724
2012	8	32	5	617
2012	11	47	5	481
2014	4	15	4	645
2017	5	18	5	776
2012	8	32	3	528
2016	7	27	5	609
2017	12	51	1	704
2017	9	38	7	582
2013	7	29	2	582
2017	5	18	3	711
2016	6	24	3	637
2013	3	10	1	597
2013	8	33	5	678
2012	8	35	4	618
2016	2	6	5	628
2015	2	6	4	569
2017	11	46	3	706
2012	10	41	6	547
2015	10	43	7	522
2015	5	20	5	723
2015	12	52	4	603
2016	2	6	3	537
2014	3	10	2	532
2013	6	25	7	505
2015	5	20	3	655
2017	4	15	5	515
2014	6	23	6	623
2017	4	17	7	469
2013	2	8	6	521
2015	9	38	7	556
2016	8	32	5	729
2013	2	6	2	566
2015	7	31	4	717
2017	8	33	3	594
2017	4	17	1	541
2013	3	9	6	474
2016	11	44	6	626
2016	12	51	2	719
2015	12	52	6	394
2017	6	24	6	652
2012	8	35	2	587
2014	10	43	6	515
2015	9	40	1	586
2015	3	12	1	529
2016	8	32	1	631
2012	12	52	1	518
2016	9	39	1	622
2017	12	48	6	572
2015	2	6	6	449
2015	2	6	2	740
2012	9	39	3	404
2016	8	32	7	521
2017	10	41	1	537
